Date,AAPL,ABBV,ABT,ADBE,AMD,AMZN,AVGO,BA,BAC,BLK,BRK-B,C,CAT,CMCSA,COST,CRM,CSCO,CVX,DE,DIS,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,LIN,LLY,LOW,MA,MCD,META,MRK,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PM,RTX,SBUX,TMO,TSLA,UNH,UPS,V,VZ,WMT,XOM
2022-03-14,0.05806278142615989,0.06581228989222986,0.07132869378066535,0.08502199089911253,0.0842748549174671,0.10261458249762298,0.054816090172174814,0.09001904539459421,0.06177606077795048,0.07235049049521684,0.047272660919278786,0.05723031950588852,0.02790831588620832,0.041124005576377715,0.06234741967414266,0.10039619593235015,0.023134900194219935,-0.05515038561100991,0.058998504771956006,0.06287682058430422,0.047039369379051815,0.05468534207086013,0.07889718079714114,0.06623811443359409,0.03799122334522961,0.03473748667456465,0.03190349438244662,0.08339720496249729,0.03694708919650936,0.10841694465362031,0.0770863842374041,0.05880966260214128,0.07501168876367857,0.051751636148924834,0.1431789810297503,0.010802785192330692,0.07017491850287771,0.0379833313287247,0.11186259792512016,0.06785598088933055,0.1797921747778145,0.05726316244779821,0.08097559985907632,0.04725304164325489,0.055055703338461846,0.006171466194508543,0.07977314425757392,0.10606057712942832,0.12958349555302676,0.04998120531145452,0.07499742232910629,0.10784337436468441,-0.04314995575657104,0.023443967562021648,-0.07644740033690428
2022-03-21,0.0634403811364384,0.013290698118689373,-0.028999602487400588,-0.0490747472729982,0.053287595455301186,0.021612716284660157,0.02979397116838082,-0.020326567582849404,0.019162524938385512,0.003311635127527066,0.046644808326608965,-0.010693438821429362,0.011029424754510032,0.004678754408711158,-0.010097956534933603,-0.03615776892029427,-0.01802836336031225,0.04580283099816876,0.054863006087229486,-0.008302343869260818,0.039944373691544605,-0.023109431310937664,-0.09235631063793077,0.01564305068069856,0.019915417838052635,0.08829249446368338,0.01182649874256357,0.012906893621411581,0.031140596011983494,0.02246278340469817,0.004786066640751153,-0.10151612508226418,-0.003061212171341475,0.01107193193391678,0.024321835689986217,0.03665437575610071,0.010760041789801125,0.018880975569217178,-0.01789430712657854,0.018570534156810762,0.04577367216915696,0.014937896057099706,-0.0322517693584324,0.01769138887633896,-0.004803919249791092,0.04912221858115885,-0.024288236855228684,-0.024884679256632083,0.10997331444460513,0.013560583645225874,-0.02036253127688544,-0.003108319819147747,0.0094042739478097,-0.009917103805941394,0.07973935845504618
2022-03-28,-0.0023493911027730394,0.008333144185688833,-0.0031152554948589953,0.05973839037827501,-0.10084897601916246,-0.007391914114819947,0.003729563679046876,0.009533650989459902,-0.06690426018361918,0.03802412791003505,-0.019363446209466888,-0.0809096058507898,-0.016203343329682273,0.012021856298278413,0.035114118242317686,0.005764548764553265,0.012474223013354322,-0.030524486448911686,-0.046067475052912706,-0.015499880120453504,-0.010804839546998539,-0.02177665394119436,-0.028700439579002677,-0.008937972248957371,-0.009177871748957855,-0.07447904951243586,0.007152922758909349,-0.04769506619672807,0.02154414350647751,0.012440677171348637,0.012549804084379975,-0.05067045007481402,0.041942480103422775,0.03125578361981402,0.0135673783366172,0.026448516095364367,0.018724888260063778,0.02086711307954872,-0.001016980441684605,-0.001346792692754064,-0.036030322792878475,0.026986652882358107,-0.02319211342483426,0.0146794718008214,0.04845131438610289,-0.022310991212034992,0.04516240615692915,0.03094654844278677,0.07061822398302707,-0.000858071189697154,-0.0412865282287937,0.03566116869655631,0.016247952386995234,0.05135966939523896,-0.02471582795876836
2022-04-04,-0.024507835787938723,0.07277214204812764,0.038626947315369344,-0.02844592342569994,-0.06876844642413649,-0.057241512752205806,-0.06588986615801999,-0.08508790355023625,-0.030534784846348126,-0.044712866536060485,0.003461097959025763,-0.028099773175097823,-0.012545908227185518,-0.005887386026774118,0.04163538754879015,-0.07369858467661843,-0.025105862621170774,0.034180065649492095,0.0061386714444762415,-0.03816423822539891,-0.05020843741385758,-0.027104006658241895,0.03008366713836799,-0.030401895938490724,-0.018769012282224506,-0.022916997351719856,0.021815326473024553,-0.01354175647873068,0.015154542138436738,-0.01533125437853653,0.0629635863047056,0.020829023572267725,-0.03267370629443831,0.008827447565610137,-0.011270895732382604,0.04860745635037278,-0.04106843114659236,0.004423786150607476,-0.04824407423339149,-0.041050033459315974,-0.14445826672836867,0.019657331845335194,0.06747903666675557,0.03179305377654182,0.03342966897422762,0.002293649959581889,-0.11538123895932259,0.027507258032665877,-0.056031524156854785,0.06306942783896687,-0.07886149066674307,-0.04232158554088558,0.026693512639227063,0.04150765917286948,0.043781910207321056
2022-04-11,-0.02862601664006833,-0.07504929822092096,-0.04616066385917946,-0.05753623939119257,-0.08187609665951177,-0.017990653162142753,-0.02265698222189559,0.0377488147290776,-0.054389361615872725,-0.06733009468375745,-0.025150859353997343,0.000982181860956153,0.048476316722595544,0.008996555062299781,-0.016212644565675057,-0.04015212616299694,-0.052177670547598975,0.009721154143737419,0.043162030362361443,-0.01067328185527418,-0.05044936554292033,0.000777699072580721,-0.021409667868822816,0.026107639390073045,-0.009202074955414042,-0.02913128614260043,-0.01226475221781587,-0.049407626791560105,0.018471249689925633,0.0022004197323562138,-0.03204620629714813,-0.02637812292749827,0.01701891953540888,-0.0037850222803175663,-0.05619847888263669,-0.00882045276835964,-0.059449006600792324,-0.03884428342555383,-0.042329958478574306,0.040600417290779504,-0.08392142795348503,-0.0071300420929430244,-0.03786592548743122,-0.009602554057503645,0.01684525685134876,0.0378212302284954,-0.02509132802533938,-0.06788350186658029,-0.040284114687772,-0.020615452218381097,-0.015568177281183917,-0.01949936998804622,0.017691835389745166,-0.002098504041037754,0.011335658625208548
2022-04-18,-0.02140236513068423,-0.03768434772543009,0.02041097524095193,-0.028393770503152192,-0.0543179676927032,-0.04970676626372449,0.022571709051398568,-0.027979333162153133,-0.0002659958097414924,-0.03735135623328799,-0.025799690163382807,0.005873174268311217,-0.0518455310458061,-0.04734116019013405,-0.03216940602110074,-0.09973910206201424,0.0037063330283339507,-0.06401422276997389,-0.07901104402187124,-0.0981731279915263,-0.05760936107974709,-0.005830926385325292,-0.014587673390709394,-0.023639250045078573,0.08834707670630841,0.01887042474382042,0.009074768163167208,0.005456019101143952,0.0035312143482395864,-0.02801680775718905,-0.07971929751776376,-0.02118852581748756,-0.018731164023508544,-0.0013582228902346693,-0.13243078490144727,-0.02705728286783581,-0.020944629180664424,-0.11315969397056504,-0.4592099181323639,-0.033446915807734214,-0.08555004380913467,0.0014533522423651898,-0.09864765875318407,0.016759914458612506,0.008999465681977294,-0.03692544947034234,-0.020074419842714235,-0.013484821078482315,0.02015088619930846,-0.026295260321788194,-0.004637903992257709,-0.021950539131764122,-0.03631958364238039,-0.0014015805599438883,-0.03122361371075999
2022-04-25,-0.025921824842283316,-0.05374435436621918,-0.052684479030439386,-0.03162004577264,-0.030176225025454622,-0.1496917801772302,-0.057071205516829135,-0.17282576377642106,-0.051349601318821214,-0.059445043330806226,-0.03867494341589104,-0.06075881341634373,-0.022206611313612432,-0.13221018754455113,-0.07249735563433089,0.025967954044578648,-0.04744774009131183,-0.026952222501352093,-0.06664701387363182,-0.05778030577160705,-0.04729107505347635,-0.04568500129947267,0.0009656763635813281,0.014994931040299161,-0.044671876240014466,-0.06548445013616289,-0.00596668907094367,-0.06054577604448289,-0.009856813163753846,0.007206365797451902,0.04695520804758807,0.00743179918940195,0.03415044769193957,-0.004045502076242759,0.08513113523413043,0.047331283726089614,0.012655366349065068,-0.040427697816097445,-0.12413671302680737,-0.034444162320882966,-0.050875137805201115,-0.002559199367603939,0.01934217607339202,0.001244235589493844,-0.02654469843678717,-0.05712909805875092,-0.043006207456662345,-0.015006856652465763,-0.1434261886529752,-0.024071393752675117,-0.039064692047069305,0.023547319364475478,-0.11436925728710311,-0.024981031648459405,0.001408656067788725
2022-05-02,-0.002349688994470557,0.03971019268002335,-0.010896196281977612,-0.012554811404876243,0.10869918390204047,-0.07959726804019131,0.04533202888338991,0.000403019825174294,0.04841640046797978,0.00628747362402599,-0.012310955509718358,0.07859104204128721,0.01933307593311665,0.00601809034033506,-0.05318565226344024,-0.0361107959564166,0.00712049016379296,0.08570763583356548,-0.00023829591978190761,-0.012076605731316997,0.014243866618586547,0.024158187936835718,-0.0204811710289154,0.009873060264836227,0.04046769502551454,0.016156903106349898,-0.022925087548963212,0.03587678198578729,0.002010086605521287,-0.010634666447710977,0.016196551500919313,-0.027897504962790327,-0.045778780900863694,0.006480935197973539,0.016327392790594013,-0.0033883675654095584,-0.010103992152323892,0.020211108608275675,-0.05058574104176737,-0.08542336860399674,0.006877550211319331,-0.007599782371009488,-0.0006115032565527758,-0.02874937085351799,-0.010656481725925477,0.004100776874194893,0.0248757152388601,-0.011349417864690497,-0.005885742180384952,-0.017715773130934854,-0.00033366964475939527,-0.0495834935108658,0.04166821306503833,-0.0226749681680028,0.07282515157232922
2022-05-09,-0.06537887685207791,0.004374593829631685,-0.021517641269362595,0.0362644314166572,-0.002310130108188039,-0.015077471511376554,0.013934763817236054,-0.15751427178504504,-0.0628131483168713,-0.02136831904902214,-0.027082004949332876,-0.08023661494043516,-0.0492723743600562,0.036332241300712546,-0.012172471644556431,-0.016577419133181517,0.0046516405092122065,-0.01665934052653972,-0.02894788597928096,-0.027204961234323977,0.0026231884191309437,-0.019260110664094224,0.005827122626249563,-0.009769774622870132,-0.03000914945815077,-0.008053856008704518,0.002718028106083966,-0.038141357655362834,0.01502396201643883,0.00035647239402483634,-0.017909597795371296,0.00885356801993971,-0.042128688046484335,-0.02315465424170853,-0.025598492307875864,0.02259610799324899,-0.05080885102180568,-0.03753873882231175,0.036193951790033735,-0.013011218004655439,-0.05328211280363887,0.019237429934212496,0.017785182773441533,-0.015374339419429128,0.05400351204578148,-0.03611105811079233,-0.01209590883444435,-0.009668182141087299,-0.11762272677478601,-0.028874690642168292,-0.010504032939573011,-0.017859127722250904,-0.00186622941917075,-0.0065193476508907,-0.031351268397359716
2022-05-16,-0.0669025606550939,-0.016354758981143476,0.030120601115700366,-0.01581064531015631,-0.01717784496280092,-0.04953739578800779,-0.07967603633838893,-0.05245252409455545,-0.03795913090321234,-0.02449581799151289,-0.020540745409520812,0.04333777679124376,-0.03237864369339067,0.012696183303563343,-0.1774146493687203,-0.044470868805610804,-0.14338025251317404,-0.00029798957633410676,-0.15732361214124393,-0.04682628495346141,-0.06352208170372844,-0.0006190077371130087,-0.030316889730911973,-0.014608455320451467,-0.027019401114806538,-0.04575561302698896,0.0007347274399927472,-0.014803823652661273,-0.07485716534690709,0.020546903201506372,0.02781988821976062,-0.04917941957146815,0.010104908978861507,-0.046485009039737374,-0.025909313688668043,0.0341410254981581,-0.033331169332162895,0.020139725153929325,-0.006898571529242579,-0.04534479592204774,-0.058854488864899634,-0.06855315012909309,0.05794204756817356,-0.08013495299532855,-0.0319125829059675,-0.02022046475173106,-0.022649862232775816,0.0250430172790533,-0.1477263512303105,0.0006798628962010416,-0.03156603142017396,0.0009038095236794773,0.02763430926720632,-0.21674715035750627,0.04339472659564016
2022-05-23,0.08395425904948943,-0.0067107051359872084,0.030011407588400478,0.07045013887390106,0.08955717424739813,0.06786819461269117,0.07120827740481683,0.09123469543824238,0.08922386533499589,0.1044223746464604,0.04834370360963113,0.0749117135456953,0.0931845694183361,0.04991170784762927,0.12263005908451205,0.03356741588280607,0.06054235041052669,0.06865640947116063,0.14093649899186828,0.06519735228211324,0.030817243599177504,0.06858448969193752,0.07144836556001678,0.03419154855358089,0.08064142735281271,0.06731067027836082,0.02295734266285834,0.11218060867682117,0.05890607888632669,0.04482705852307545,0.07919573518879786,0.077786885054785,0.062271641945119804,0.07397664360249202,0.008181809671458429,-0.005036581286050034,0.08102799023131685,0.08360071739416462,0.0463467969881291,0.07137263431299322,0.11939283803680259,0.05726490172379164,0.02707428529664642,0.047718253141538755,0.05594396847203222,0.07697509304913487,0.04424428596461468,0.030512206406552115,0.1346999496287817,0.043074844735207625,0.06501713833452705,0.0672730688953608,0.037059714451715374,0.07497047260939053,0.06050943908182882
2022-05-30,-0.02888124116959353,-0.01904700167509931,-0.0010289449471256747,0.0035898509966353197,0.038746703514778706,0.060680549929671986,-0.034819577772174516,0.051728080549491524,-0.02267545137671754,0.007786199722520742,-0.025935849654354023,-0.04364668271225707,0.026180944425563683,-0.028248649608052952,0.011594441624925608,0.1133179016126568,-0.008143582127287148,-0.0038214864927086354,0.0007483847579241255,-0.00596360874113815,0.019612163445325098,-0.03059320938103715,-0.011018082096254028,-0.007822554450654393,0.01362078628386002,-0.026383221946608117,-0.019721266280444513,-0.008491886645175842,-0.026793651459399347,0.006862953043560947,-0.0698698600180559,-0.021161061713513885,0.00011163435493551514,-0.014033702458054477,-0.022545077885348902,-0.034650041786824785,-0.011854519662392515,0.021821567991865756,0.01923084002303825,0.0418731380130022,-0.004849462644752961,-0.04112051048789239,-0.01325769076261551,-0.019212426161666643,-0.01364808032488129,-0.00393688864175029,0.03004833693967329,-0.02521247472329032,-0.07669256926039349,-0.04332198991668175,0.01608653846327118,-0.001081032196538561,-0.011545065704976525,-0.02490282268466225,0.015253489809181212
2022-06-06,-0.058421443315970406,-0.027346002970322362,-0.06138095763560705,-0.08728220990683598,-0.11428495980132075,-0.10959228863745367,-0.03992968572947246,-0.09208379234880215,-0.08139374749576134,-0.07678314613447478,-0.06383984658337917,-0.07313451943056569,-0.03524829065031288,-0.03074981010351433,-0.02754649771039349,-0.0355607264274412,-0.03967167267151048,-0.012464747826131892,-0.07406130412553766,-0.0891635787244701,-0.029948832043983947,-0.09853014108499468,-0.04702191212658503,-0.04482551092673252,-0.03598462152688133,-0.10206246982369992,-0.02218048404485572,-0.08502970257900275,-0.02508570047512578,-0.06172705690394058,-0.015501734252019995,-0.0477853547120082,-0.06664610034785085,-0.03969019277758074,-0.08308309096290172,-0.03083454920526163,-0.06514592026073207,-0.03596769163794734,-0.08404605211579082,-0.050321123412974275,-0.09790963947599911,-0.0073035596576556845,-0.06263556224534428,-0.027378053157365044,-0.030697620183774803,-0.008758260529565225,-0.04369868612842147,-0.05756530329308727,-0.009798399728340595,-0.00202026377459525,-0.06942056758827132,-0.06378325102066647,0.00019694754079298114,-0.029311499072882156,0.01373108857680481
2022-06-13,-0.04146642795002286,-0.034961906066493006,-0.06695561334374722,-0.08764863084943926,-0.15051881068428322,-0.03178106229333297,-0.08201376861632009,0.07433294103802966,-0.03841304578870095,-0.05903732177205128,-0.08447473544939207,-0.025258642260929512,-0.11065182978853831,-0.07272309651150036,-0.03653154478869363,-0.08896460074250027,-0.002301984099797862,-0.16729245504602386,-0.03803162266392961,-0.05224690166468221,-0.036814982946343174,-0.025512429213281094,-0.06613450648463709,-0.03596214282493107,-0.008627878100552194,-0.058059688189800764,-0.018070203578171917,-0.05608147584085988,-0.032773677337998026,-0.06721631456418574,-0.020786329760692498,-0.07729605447782766,-0.07458817883400122,-0.012718464825100452,-0.06975795236060854,-0.02980416125713425,-0.021333595819585053,-0.06954835234453252,-0.04146225353231007,-0.06658028092662911,-0.06641103781234435,-0.03417323347753411,-0.07132545807771813,-0.06994915026855213,-0.0437457011265682,-0.07173443025290821,-0.05152284889276671,-0.050566433613668645,-0.06893751613142576,-0.06957070663632271,-0.011507586176403758,-0.04878759696318132,-0.0358575981531299,-0.028419685628165603,-0.1540178588702862
2022-06-20,0.07396673411089946,0.09683450613639771,0.06531240931775709,0.07198733747078531,0.06536571382240232,0.09203543206120249,0.02072040310296874,0.033991672624078026,0.012143856713078537,0.1066342895599416,0.0373424033283212,0.028397668791867572,-0.037822077890668784,0.021973354241604164,0.08098402500666688,0.129972553107096,0.01623077215965071,-0.02463037041486792,-0.037410279659993155,0.03581483578346287,0.0963036407664247,0.07886795097064973,0.04432472718562954,0.0017794529311061017,0.050826636571759266,0.043404424433473573,0.07298187277392293,0.03725191901084608,0.06616937682529615,0.04226879962898081,0.11275151428014364,0.05838821197156142,0.061810914313228695,0.056081569214310824,0.0384592503012089,0.1039763504866322,0.07785060037243378,0.09696486071257936,0.08379182113063167,0.050589815854215556,0.0755371401671468,0.05614262049196763,0.10323064256846264,0.0867154662926815,0.0541478763748546,0.058132823516984775,0.0832590421326047,0.08461684575945301,0.1253476805395564,0.0955946994475597,0.06905143462578406,0.07841791549414512,0.03860862918635369,0.04488170969240826,0.009016153335352156
